wpsl_id,name,status,permalink,description,excerpt,author,date,address,address2,city,state,zip,country,country_iso,lat,lng,hours,phone,fax,email,url,image,category
2986,GPE 2ème CARPENTRAS,publish,gpe-2eme-carpentras,,,1,2022-08-09 14:03:18,,,CARPENTRAS,CARPENTRAS,84200,France,,43.8586604,4.7274504,,,,contact-vaucluse@scouts-europe.org,https://www.scouts-europe.org/vaucluse,0,
2987,GPE 1re LES HERBIERS,publish,gpe-1re-les-herbiers,,,1,2022-08-09 14:03:18,,,LES HERBIERS,LES HERBIERS,85500,France,,46.8712536,-1.0227113,,,,contact-vendee@scouts-europe.org,https://www.scouts-europe.org/vendee,0,
2988,GPE 2ème LES HERBIERS,publish,gpe-2eme-les-herbiers,,,1,2022-08-09 14:03:18,,,LES HERBIERS,LES HERBIERS,85500,France,,46.8712536,-1.0127113,,,,contact-vendee@scouts-europe.org,https://www.scouts-europe.org/vendee,0,
2989,GPE 1re LUCON,publish,gpe-1re-lucon,,,1,2022-08-09 14:03:18,,,LUCON,LUCON,85400,France,,46.45384979248047,-1.1782710647583008,,,,contact-vendee@scouts-europe.org,https://www.scouts-europe.org/vendee,0,
2990,GPE 2ème LUCON,publish,gpe-2eme-lucon,,,1,2022-08-09 14:03:18,,,LUCON,LUCON,85400,France,,46.45384979248047,-1.1682710647583008,,,,contact-vendee@scouts-europe.org,https://www.scouts-europe.org/vendee,0,
2991,GPE 1re MONTAIGU,publish,gpe-1re-montaigu,,,1,2022-08-09 14:03:18,,,MONTAIGU,MONTAIGU,85600,France,,46.975963,-1.3120943,,,,contact-vendee@scouts-europe.org,https://www.scouts-europe.org/vendee,0,
2992,GPE 2ème MONTAIGU,publish,gpe-2eme-montaigu,,,1,2022-08-09 14:03:18,,,MONTAIGU,MONTAIGU,85600,France,,46.975963,-1.3220943,,,,contact-vendee@scouts-europe.org,https://www.scouts-europe.org/vendee,0,
2993,GPE 12ème VERSAILLES,publish,gpe-12eme-versailles,,,1,2022-08-09 14:03:18,,,VERSAILLES,VERSAILLES,78000,France,,48.804132,2.146075,,,,contact-versailles-est@scouts-europe.org,https://www.scouts-europe.org/versailles-est,0,
2994,GPE 13ème VERSAILLES,publish,gpe-13eme-versailles,,,1,2022-08-09 14:03:18,,,VERSAILLES,VERSAILLES,78000,France,,48.8084396,2.1297517,,,,contact-versailles-est@scouts-europe.org,https://www.scouts-europe.org/versailles-est,0,
2995,GPE 1re VERSAILLES,publish,gpe-1re-versailles,,,1,2022-08-09 14:03:18,,,VERSAILLES,VERSAILLES,78000,France,,48.80416,2.1462354,,,,contact-versailles-est@scouts-europe.org,https://www.scouts-europe.org/versailles-est,0,
2996,GPE 24ème VERSAILLES,publish,gpe-24eme-versailles,,,1,2022-08-09 14:03:18,,,VERSAILLES,VERSAILLES,78000,France,,48.804132,2.156075,,,,contact-versailles-est@scouts-europe.org,https://www.scouts-europe.org/versailles-est,0,
2997,GPE 26ème VERSAILLES,publish,gpe-26eme-versailles,,,1,2022-08-09 14:03:18,,,VERSAILLES,VERSAILLES,78000,France,,48.804132,2.146175,,,,contact-versailles-est@scouts-europe.org,https://www.scouts-europe.org/versailles-est,0,
2998,GPE 28ème VERSAILLES,publish,gpe-28eme-versailles,,,1,2022-08-09 14:03:18,,,VERSAILLES,VERSAILLES,78000,France,,48.804132,2.146575,,,,contact-versailles-est@scouts-europe.org,https://www.scouts-europe.org/versailles-est,0,
2999,GPE 29ème VERSAILLES,publish,gpe-29eme-versailles,,,1,2022-08-09 14:03:18,,,VERSAILLES,VERSAILLES,78000,France,,48.804132,2.136075,,,,contact-versailles-est@scouts-europe.org,https://www.scouts-europe.org/versailles-est,0,
3000,GPE 3ème VERSAILLES,publish,gpe-3eme-versailles,,,1,2022-08-09 14:03:18,,,VERSAILLES,VERSAILLES,78000,France,,48.80351656774172,2.146217811385793,,,,contact-versailles-est@scouts-europe.org,https://www.scouts-europe.org/versailles-est,0,
3001,GPE 6ème VERSAILLES,publish,gpe-6eme-versailles,,,1,2022-08-09 14:03:18,,,VERSAILLES,VERSAILLES,78000,France,,48.804132,2.147075,,,,contact-versailles-est@scouts-europe.org,https://www.scouts-europe.org/versailles-est,0,
3002,GPE 8ème VERSAILLES,publish,gpe-8eme-versailles,,,1,2022-08-09 14:03:18,,,VERSAILLES,VERSAILLES,78000,France,,48.804132,2.148075,,,,contact-versailles-est@scouts-europe.org,https://www.scouts-europe.org/versailles-est,0,
3003,GPE 9ème VERSAILLES,publish,gpe-9eme-versailles,,,1,2022-08-09 14:03:18,,,VERSAILLES,VERSAILLES,78000,France,,48.7962844,2.1378653,,,,contact-versailles-est@scouts-europe.org,https://www.scouts-europe.org/versailles-est,0,
3004,GPE 1re VIROFLAY,publish,gpe-1re-viroflay,,,1,2022-08-09 14:03:18,,,VIROFLAY,VIROFLAY,78220,France,,48.79953625732379,2.172949524770257,,,,contact-versailles-est@scouts-europe.org,https://www.scouts-europe.org/versailles-est,0,
2945,GPE 6ème ROCQUENCOURT,publish,gpe-6eme-rocquencourt,,,1,2022-08-09 14:03:17,,,ROCQUENCOURT,ROCQUENCOURT,60120,France,,49.64834698,2.412300445,,,,contact-val-gally@scouts-europe.org,https://www.scouts-europe.org/val-de-gally,0,
2946,GPE 11ème NAUTIQUE VERSAILLES,publish,gpe-11eme-nautique-versailles,,,1,2022-08-09 14:03:17,,,VERSAILLES,VERSAILLES,78000,France,,48.809609,2.144894,,,,contact-val-gally@scouts-europe.org,https://www.scouts-europe.org/val-de-gally,0,
2947,GPE 4ème VERSAILLES,publish,gpe-4eme-versailles,,,1,2022-08-09 14:03:17,,,VERSAILLES,VERSAILLES,78000,France,,48.809609,2.134894,,,,contact-val-gally@scouts-europe.org,https://www.scouts-europe.org/val-de-gally,0,
2948,GPE 5ème VERSAILLES,publish,gpe-5eme-versailles,,,1,2022-08-09 14:03:17,,,VERSAILLES,VERSAILLES,78000,France,,48.809609,2.154894,,,,contact-val-gally@scouts-europe.org,https://www.scouts-europe.org/val-de-gally,0,
2949,GPE 7ème VERSAILLES,publish,gpe-7eme-versailles,,,1,2022-08-09 14:03:17,,,VERSAILLES,VERSAILLES,78000,France,,48.802292474,2.117410101,,,,contact-val-gally@scouts-europe.org,https://www.scouts-europe.org/val-de-gally,0,
2950,GPE 1re LE MESNIL-LE-ROI,publish,gpe-1re-le-mesnil-le-roi,,,1,2022-08-09 14:03:17,,,LE MESNIL-LE-ROI,LE MESNIL-LE-ROI,78600,France,,48.926810989,2.122439577,,,,contact-val-de-seine@scouts-europe.org,https://www.scouts-europe.org/val-de-seine,0,
2951,GPE 2ème MESNIL-LE-ROI,publish,gpe-2eme-mesnil-le-roi,,,1,2022-08-09 14:03:17,,,LE MESNIL-LE-ROI,LE MESNIL-LE-ROI,78600,France,,48.926810989,2.123439577,,,,contact-val-de-seine@scouts-europe.org,https://www.scouts-europe.org/val-de-seine,0,
2952,GPE 1re NAUTIQUE POISSY,publish,gpe-1re-nautique-poissy,,,1,2022-08-09 14:03:17,,,POISSY,POISSY,78300,France,,48.923459545,2.03742189,,,,contact-val-de-seine@scouts-europe.org,https://www.scouts-europe.org/val-de-seine,0,
2953,GPE 2ème POISSY,publish,gpe-2eme-poissy,,,1,2022-08-09 14:03:17,,,POISSY,POISSY,78300,France,,48.923459545,2.02742189,,,,contact-val-de-seine@scouts-europe.org,https://www.scouts-europe.org/val-de-seine,0,
2954,GPE 1re SARTROUVILLE,publish,gpe-1re-sartrouville,,,1,2022-08-09 14:03:17,,,SARTROUVILLE,SARTROUVILLE,78500,France,,48.939819605,2.18448669,,,,contact-val-de-seine@scouts-europe.org,https://www.scouts-europe.org/val-de-seine,0,
2955,GPE 2ème SARTROUVILLE,publish,gpe-2eme-sartrouville,,,1,2022-08-09 14:03:17,,,SARTROUVILLE,SARTROUVILLE,78500,France,,48.939819605,2.17448669,,,,contact-val-de-seine@scouts-europe.org,https://www.scouts-europe.org/val-de-seine,0,
2956,GPE 3ème SARTROUVILLE,publish,gpe-3eme-sartrouville,,,1,2022-08-09 14:03:17,,,SARTROUVILLE,SARTROUVILLE,78500,France,,48.939819605,2.19448669,,,,contact-val-de-seine@scouts-europe.org,https://www.scouts-europe.org/val-de-seine,0,
2957,GPE 1re TRIEL-SUR-SEINE,publish,gpe-1re-triel-sur-seine,,,1,2022-08-09 14:03:17,,,TRIEL-SUR-SEINE,TRIEL-SUR-SEINE,78510,France,,48.978288982,2.018358298,,,,contact-val-de-seine@scouts-europe.org,https://www.scouts-europe.org/val-de-seine,0,
2958,GPE 2ème TRIEL-SUR-SEINE,publish,gpe-2eme-triel-sur-seine,,,1,2022-08-09 14:03:17,,,TRIEL-SUR-SEINE,TRIEL-SUR-SEINE,78510,France,,48.978288982,2.019358298,,,,contact-val-de-seine@scouts-europe.org,https://www.scouts-europe.org/val-de-seine,0,
2959,GPE 3ème TRIEL-SUR-SEINE,publish,gpe-3eme-triel-sur-seine,,,1,2022-08-09 14:03:17,,,TRIEL-SUR-SEINE,TRIEL-SUR-SEINE,78510,France,,48.978288982,2.008358298,,,,contact-val-de-seine@scouts-europe.org,https://www.scouts-europe.org/val-de-seine,0,
2960,GPE 2ème CHENNEVIERES - ORMESSON,publish,gpe-2eme-chennevieres-ormesson,,,1,2022-08-09 14:03:17,,,CHENNEVIERES-SUR-MARNE,CHENNEVIERES-SUR-MARNE,94430,France,,48.7949643,2.5324507,,,,contact-val-de-marne@scouts-europe.org,https://www.scouts-europe.org/val-de-marne,0,
2961,GPE 1re BORD DE MARNE,publish,gpe-1re-bord-de-marne,,,1,2022-08-09 14:03:17,,,FONTENAY SOUS BOIS,FONTENAY SOUS BOIS,94120,France,,48.84848461196088,2.4724555725620436,,,,contact-val-de-marne@scouts-europe.org,https://www.scouts-europe.org/val-de-marne,0,
2962,GPE 1re VINCENNES - ST MANDE,publish,gpe-1re-vincennes-st-mande,,,1,2022-08-09 14:03:17,,,VINCENNES,VINCENNES,94300,France,,48.846704347114226,2.437984860226891,,,,contact-val-de-marne@scouts-europe.org,https://www.scouts-europe.org/val-de-marne,0,
2963,GPE 2ème VINCENNES - ST MANDE,publish,gpe-2eme-vincennes-st-mande,,,1,2022-08-09 14:03:17,,,SAINT-MANDE,SAINT-MANDE,94160,France,,48.848737697707755,2.4190162790144787,,,,contact-val-de-marne@scouts-europe.org,https://www.scouts-europe.org/val-de-marne,0,
2964,GPE 2ème SAINT-MAURICE,publish,gpe-2eme-saint-maurice,,,1,2022-08-09 14:03:17,,,SAINT-MAURICE,SAINT-MAURICE,94410,France,,48.815903,2.456594,,,,contact-val-de-marne@scouts-europe.org,https://www.scouts-europe.org/val-de-marne,0,
2965,GPE 3ème SAINT-MAURICE,publish,gpe-3eme-saint-maurice,,,1,2022-08-09 14:03:17,,,SAINT-MAURICE,SAINT-MAURICE,94410,France,,48.815903,2.455594,,,,contact-val-de-marne@scouts-europe.org,https://www.scouts-europe.org/val-de-marne,0,
2966,GPE 4ème VINCENNES - FONTENAY,publish,gpe-4eme-vincennes-fontenay,,,1,2022-08-09 14:03:17,,,VINCENNES,VINCENNES,94300,France,,48.84721269250333,2.4532627220178873,,,,contact-val-de-marne@scouts-europe.org,https://www.scouts-europe.org/val-de-marne,0,
2967,GPE 1re BOURG-SAINT-ANDEOL,publish,gpe-1re-bourg-saint-andeol,,,1,2022-08-09 14:03:17,,,BOURG-SAINT-ANDEOL,BOURG-SAINT-ANDEOL,7700,France,,44.382956615,4.613976099,,,,contact-vallee-du-rhone@scouts-europe.org,https://www.scouts-europe.org/vallee-du-rhone,0,
2968,GPE 2ème CHAVANAY,publish,gpe-2eme-chavanay,,,1,2022-08-09 14:03:17,,,CHAVANAY,CHAVANAY,42410,France,,45.419102162,4.728137881,,,,contact-vallee-du-rhone@scouts-europe.org,https://www.scouts-europe.org/vallee-du-rhone,0,
2969,GPE 1re MONTELIMAR,publish,gpe-1re-montelimar,,,1,2022-08-09 14:03:17,,,MONTELIMAR,MONTELIMAR,26200,France,,44.553792081,4.758427225,,,,contact-vallee-du-rhone@scouts-europe.org,https://www.scouts-europe.org/vallee-du-rhone,0,
2970,GPE 2ème MONTELIMAR,publish,gpe-2eme-montelimar,,,1,2022-08-09 14:03:17,,,MONTELIMAR,MONTELIMAR,26200,France,,44.553792081,4.748427225,,,,contact-vallee-du-rhone@scouts-europe.org,https://www.scouts-europe.org/vallee-du-rhone,0,
2971,GPE 1re ROMANS,publish,gpe-1re-romans,,,1,2022-08-09 14:03:17,,,ROMANS,ROMANS,1400,France,,46.123828349,5.02137821,,,,contact-vallee-du-rhone@scouts-europe.org,https://www.scouts-europe.org/vallee-du-rhone,0,
2972,GPE 1re VALENCE,publish,gpe-1re-valence,,,1,2022-08-09 14:03:17,,,VALENCE,VALENCE,26000,France,,44.922561335,4.913645994,,,,contact-vallee-du-rhone@scouts-europe.org,https://www.scouts-europe.org/vallee-du-rhone,0,
2973,GPE 2ème VALENCE,publish,gpe-2eme-valence,,,1,2022-08-09 14:03:17,,,VALENCE,VALENCE,26000,France,,44.922561335,4.923645994,,,,contact-vallee-du-rhone@scouts-europe.org,https://www.scouts-europe.org/vallee-du-rhone,0,
2974,GPE 1re VIENNE - PELUSSIN,publish,gpe-1re-vienne-pelussin,,,1,2022-08-09 14:03:17,,,VIENNE,VIENNE,38200,France,,45.520830747,4.880866824,,,,contact-vallee-du-rhone@scouts-europe.org,https://www.scouts-europe.org/vallee-du-rhone,0,
2915,GPE 1re PAYS-DE-BRAY,publish,gpe-1re-pays-de-bray,,,1,2022-08-09 14:03:16,10 rue de l'Abbaye,,PAYS DE BRAY,PAYS DE BRAY,27170,France,FR,49.731644,1.441536,,,,contact-seine-maritime@scouts-europe.org,https://www.scouts-europe.org/seine-maritime,0,
2916,GPE 2ème PAYS-DE-BRAY,publish,gpe-2eme-pays-de-bray,,,1,2022-08-09 14:03:16,,,BRAY,SEINE-MARITIME,27170,France,,49.104161810577864,0.8339325034939553,,,,contact-seine-maritime@scouts-europe.org,/seine-maritime,0,
2917,GPE 1re ROUEN,publish,gpe-1re-rouen,,,1,2022-08-09 14:03:16,,,ROUEN,ROUEN,76000,France,,49.4408333,1.0941666666666665,,,,contact-seine-maritime@scouts-europe.org,https://www.scouts-europe.org/seine-maritime,0,
2918,GPE 2ème ROUEN,publish,gpe-2eme-rouen,,,1,2022-08-09 14:03:16,,,ROUEN,ROUEN,76000,France,,49.441495678,1.093575536,,,,contact-seine-maritime@scouts-europe.org,https://www.scouts-europe.org/seine-maritime,0,
2919,GPE 3ème ROUEN,publish,gpe-3eme-rouen,,,1,2022-08-09 14:03:16,,,ROUEN,ROUEN,76000,France,,49.44,1.0941666666666665,,,,contact-seine-maritime@scouts-europe.org,https://www.scouts-europe.org/seine-maritime,0,
2920,GPE 4ème ROUEN,publish,gpe-4eme-rouen,,,1,2022-08-09 14:03:16,,,ROUEN,ROUEN,76000,France,,49.441495678,1.098575536,,,,contact-seine-maritime@scouts-europe.org,https://www.scouts-europe.org/seine-maritime,0,
2921,GPE 5ème ROUEN,publish,gpe-5eme-rouen,,,1,2022-08-09 14:03:16,,,ROUEN,ROUEN,76000,France,,49.4402778,1.0958333333333332,,,,contact-seine-maritime@scouts-europe.org,https://www.scouts-europe.org/seine-maritime,0,
2922,GPE 6ème ROUEN,publish,gpe-6eme-rouen,,,1,2022-08-09 14:03:16,,,ROUEN,ROUEN,76000,France,,49.441495678,1.083575536,,,,contact-seine-maritime@scouts-europe.org,https://www.scouts-europe.org/seine-maritime,0,
2923,GPE 7ème ROUEN,publish,gpe-7eme-rouen,,,1,2022-08-09 14:03:16,,,ROUEN,SEINE-MARITIME,76000,France,,49.441495678,1.073575536,,,,contact-seine-maritime@scouts-europe.org,/seine-maritime,0,
2924,GPE 8ème ROUEN,publish,gpe-8eme-rouen,,,1,2022-08-09 14:03:16,,,ROUEN,ROUEN,76000,France,,49.441495678,1.094575536,,,,contact-seine-maritime@scouts-europe.org,https://www.scouts-europe.org/seine-maritime,0,
2925,GPE 9ème ROUEN,publish,gpe-9eme-rouen,,,1,2022-08-09 14:03:16,,,ROUEN,ROUEN,76000,France,,49.4397222,1.095,,,,contact-seine-maritime@scouts-europe.org,https://www.scouts-europe.org/seine-maritime,0,
2926,GPE 1re ALBI,publish,gpe-1re-albi,,,1,2022-08-09 14:03:16,,,ALBI,ALBI,81000,France,,43.925846212,2.147453419,,,,contact-tarn@scouts-europe.org,https://www.scouts-europe.org/tarn,0,
2927,GPE 2ème ALBI,publish,gpe-2eme-albi,,,1,2022-08-09 14:03:16,,,ALBI,ALBI,81000,France,,43.925846212,2.157453419,,,,contact-tarn@scouts-europe.org,https://www.scouts-europe.org/tarn,0,
2928,GPE 1re RODEZ,publish,gpe-1re-rodez,,,1,2022-08-09 14:03:16,,,RODEZ,RODEZ,12000,France,,44.358691956,2.566866502,,,,contact-tarn@scouts-europe.org,https://www.scouts-europe.org/tarn,0,
2929,GPE 1re ST MAXIMIN-BRIGNOLES,publish,gpe-1re-st-maximin-brignoles,,,1,2022-08-09 14:03:16,,,BRIGNOLES,BRIGNOLES,83170,France,,43.399401712,6.077259026,,,,contact-val-argens@scouts-europe.org,https://www.scouts-europe.org/val-argens,0,
2930,GPE 1re DRAGUIGNAN,publish,gpe-1re-draguignan,,,1,2022-08-09 14:03:16,,,DRAGUIGNAN,DRAGUIGNAN,83300,France,,43.535944749,6.454517999,,,,contact-val-d-argens@scouts-europe.org,https://www.scouts-europe.org/val-argens,0,
2931,GPE 2ème DRAGUIGNAN,publish,gpe-2eme-draguignan,,,1,2022-08-09 14:03:16,,,DRAGUIGNAN,DRAGUIGNAN,83300,France,,43.535944749,6.464517999,,,,contact-val-d-argens@scouts-europe.org,https://www.scouts-europe.org/val-argens,0,
2932,GPE 1re LE CANNET-DES-MAURES,publish,gpe-1re-le-cannet-des-maures,,,1,2022-08-09 14:03:16,,,LE CANNET-DES-MAURES,LE CANNET-DES-MAURES,83340,France,,43.373762201,6.375430928,,,,contact-val-d-argens@scouts-europe.org,https://www.scouts-europe.org/val-argens,0,
2933,GPE 2ème LE CANNET-DES-MAURES,publish,gpe-2eme-le-cannet-des-maures,,,1,2022-08-09 14:03:16,,,LE CANNET DES MAURES,LE CANNET DES MAURES,83340,France,,43.373762201,6.385430928,,,,contact-val-d-argens@scouts-europe.org,https://www.scouts-europe.org/val-argens,0,
2934,GPE 1re SAINT-RAPHAEL,publish,gpe-1re-saint-raphael,,,1,2022-08-09 14:03:16,,,SAINT-RAPHAEL,SAINT-RAPHAEL,24160,France,,45.304315759,1.074235723,,,,contact-val-argens@scouts-europe.org,https://www.scouts-europe.org/val-argens,0,
2935,GPE 2ème SAINT-RAPHAEL,publish,gpe-2eme-saint-raphael,,,1,2022-08-09 14:03:16,,,SAINT-RAPHAEL,SAINT-RAPHAEL,24160,France,,45.304315759,1.084235723,,,,contact-val-argens@scouts-europe.org,https://www.scouts-europe.org/val-argens,0,
2936,GPE 3ème LE CHESNAY,publish,gpe-3eme-le-chesnay,,,1,2022-08-09 14:03:16,,,LE CHESNAY-ROCQUENCOURT,LE CHESNAY-ROCQUENCOURT,78150,France,,48.825897687648904,2.138142850646363,,,,contact-immaculee-conception@scouts-europe.org,https://www.scouts-europe.org/immaculee-conception,0,
2937,GPE 4ème LE CHESNAY,publish,gpe-4eme-le-chesnay,,,1,2022-08-09 14:03:16,,,LE CHESNAY-ROCQUENCOURT,LE CHESNAY-ROCQUENCOURT,78150,France,,48.829192097,2.128984317,,,,contact-val-gally@scouts-europe.org,https://www.scouts-europe.org/val-de-gally,0,
2938,GPE 5ème LE CHESNAY,publish,gpe-5eme-le-chesnay,,,1,2022-08-09 14:03:16,,,LE CHESNAY-ROCQUENCOURT,LE CHESNAY-ROCQUENCOURT,78150,France,,48.825897687648904,2.1137142850646363,,,,contact-immaculee-conception@scouts-europe.org,https://www.scouts-europe.org/immaculee-conception,0,
2939,GPE 7ème LE CHESNAY,publish,gpe-7eme-le-chesnay,,,1,2022-08-09 14:03:16,,,LE CHESNAY-ROCQUENCOURT,LE CHESNAY-ROCQUENCOURT,78150,France,,48.825897687648904,2.1135142850646363,,,,contact-immaculee-conception@scouts-europe.org,https://www.scouts-europe.org/immaculee-conception,0,
2940,GPE 9ème LE CHESNAY,publish,gpe-9eme-le-chesnay,,,1,2022-08-09 14:03:16,,,LE CHESNAY-ROCQUENCOURT,LE CHESNAY-ROCQUENCOURT,78150,France,,48.825897687648904,2.1139142850646363,,,,contact-immaculee-conception@scouts-europe.org,https://www.scouts-europe.org/immaculee-conception,0,
2941,GPE 2ème ROCQUENCOURT,publish,gpe-2eme-rocquencourt,,,1,2022-08-09 14:03:16,,,ROCQUENCOURT,ROCQUENCOURT,60120,France,,49.64834698,2.410300445,,,,contact-val-gally@scouts-europe.org,https://www.scouts-europe.org/val-de-gally,0,
2942,GPE 3ème ROCQUENCOURT,publish,gpe-3eme-rocquencourt,,,1,2022-08-09 14:03:16,,,ROCQUENCOURT,ROCQUENCOURT,60120,France,,49.64834698,2.420300445,,,,contact-val-gally@scouts-europe.org,https://www.scouts-europe.org/val-de-gally,0,
2943,GPE 4ème ROCQUENCOURT,publish,gpe-4eme-rocquencourt,,,1,2022-08-09 14:03:16,,,ROCQUENCOURT,ROCQUENCOURT,60120,France,,49.64834698,2.430300445,,,,contact-val-gally@scouts-europe.org,https://www.scouts-europe.org/val-de-gally,0,
2944,GPE 5ème ROCQUENCOURT,publish,gpe-5eme-rocquencourt,,,1,2022-08-09 14:03:16,,,ROCQUENCOURT,ROCQUENCOURT,60120,France,,49.64834698,2.440300445,,,,contact-val-gally@scouts-europe.org,https://www.scouts-europe.org/val-de-gally,0,
2885,GPE 1re RAMBOUILLET,publish,gpe-1re-rambouillet,,,1,2022-08-09 14:03:15,,,RAMBOUILLET,RAMBOUILLET,78120,France,,48.6474293,1.8246177,,,,contact-rambouillet@scouts-europe.org,https://www.scouts-europe.org/rambouillet,0,
2886,GPE 2ème RAMBOUILLET,publish,gpe-2eme-rambouillet,,,1,2022-08-09 14:03:15,,,RAMBOUILLET,RAMBOUILLET,78120,France,,48.6474293,1.8346177,,,,contact-rambouillet@scouts-europe.org,https://www.scouts-europe.org/rambouillet,0,
2887,GPE 3ème RAMBOUILLET,publish,gpe-3eme-rambouillet,,,1,2022-08-09 14:03:15,,,RAMBOUILLET,RAMBOUILLET,78120,France,,48.6474293,1.8446177,,,,contact-rambouillet@scouts-europe.org,https://www.scouts-europe.org/rambouillet,0,
2888,GPE 4ème RAMBOUILLET,publish,gpe-4eme-rambouillet,,,1,2022-08-09 14:03:15,,,RAMBOUILLET,RAMBOUILLET,78120,France,,48.6474293,1.8546177,,,,contact-rambouillet@scouts-europe.org,https://www.scouts-europe.org/rambouillet,0,
2889,GPE 5ème RAMBOUILLET,publish,gpe-5eme-rambouillet,,,1,2022-08-09 14:03:15,,,RAMBOUILLET,RAMBOUILLET,78120,France,,48.65354393,1.8364077699999999,,,,contact-rambouillet@scouts-europe.org,https://www.scouts-europe.org/rambouillet,0,
2890,GPE 6ème RAMBOUILLET,publish,gpe-6eme-rambouillet,,,1,2022-08-09 14:03:15,,,RAMBOUILLET,RAMBOUILLET,78120,France,,48.65354393,1.8264077699999999,,,,contact-rambouillet@scouts-europe.org,https://www.scouts-europe.org/rambouillet,0,
2891,GPE 7ème NAUTIQUE RAMBOUILLET,publish,gpe-7eme-nautique-rambouillet,,,1,2022-08-09 14:03:15,,,RAMBOUILLET,RAMBOUILLET,78120,France,,48.65354393,1.8464077699999999,,,,contact-rambouillet@scouts-europe.org,https://www.scouts-europe.org/rambouillet,0,
2892,GPE 1re LE PECQ,publish,gpe-1re-le-pecq,,,1,2022-08-09 14:03:15,,,LE PECQ,LE PECQ,78230,France,,48.893736101,2.105052068,,,,contact-saint-germain@scouts-europe.org,https://www.scouts-europe.org/saint-germain,0,
2893,GPE 2ème LE PECQ,publish,gpe-2eme-le-pecq,,,1,2022-08-09 14:03:15,,,LE PECQ,LE PECQ,78230,France,,48.893736101,2.115052068,,,,contact-saint-germain@scouts-europe.org,https://www.scouts-europe.org/saint-germain,0,
2894,GPE 1re PORT-MARLY,publish,gpe-1re-port-marly,,,1,2022-08-09 14:03:15,,,LE PORT-MARLY,LE PORT-MARLY,78560,France,,48.880475952,2.109133464,,,,contact-saint-germain@scouts-europe.org,https://www.scouts-europe.org/saint-germain,0,
2895,GPE 2ème PORT-MARLY,publish,gpe-2eme-port-marly,,,1,2022-08-09 14:03:15,,,LE PORT-MARLY,LE PORT-MARLY,78560,France,,48.880475952,2.108133464,,,,contact-saint-germain@scouts-europe.org,https://www.scouts-europe.org/saint-germain,0,
2896,GPE 3ème PORT-MARLY,publish,gpe-3eme-port-marly,,,1,2022-08-09 14:03:15,,,LE PORT-MARLY,LE PORT-MARLY,78560,France,,48.880475952,2.107133464,,,,contact-saint-germain@scouts-europe.org,https://www.scouts-europe.org/saint-germain,0,
2897,GPE 4ème PORT-MARLY,publish,gpe-4eme-port-marly,,,1,2022-08-09 14:03:15,,,LE PORT-MARLY,LE PORT-MARLY,78560,France,,48.880475952,2.106133464,,,,contact-saint-germain@scouts-europe.org,https://www.scouts-europe.org/saint-germain,0,
2898,GPE 1re ST-GERMAIN-EN-LAYE,publish,gpe-1re-st-germain-en-laye,,,1,2022-08-09 14:03:15,,,SAINT-GERMAIN-EN-LAYE,SAINT-GERMAIN-EN-LAYE,78100,France,,48.937287576,2.086214868,,,,contact-saint-germain@scouts-europe.org,https://www.scouts-europe.org/saint-germain,0,
2899,GPE 2ème ST-GERMAIN-EN-LAYE,publish,gpe-2eme-st-germain-en-laye,,,1,2022-08-09 14:03:15,,,SAINT-GERMAIN-EN-LAYE,SAINT-GERMAIN-EN-LAYE,78100,France,,48.937287576,2.096214868,,,,contact-saint-germain@scouts-europe.org,https://www.scouts-europe.org/saint-germain,0,
2900,GPE 3ème ST-GERMAIN-EN-LAYE,publish,gpe-3eme-st-germain-en-laye,,,1,2022-08-09 14:03:15,,,SAINT-GERMAIN-EN-LAYE,SAINT-GERMAIN-EN-LAYE,78100,France,,48.937287576,2.076214868,,,,contact-saint-germain@scouts-europe.org,https://www.scouts-europe.org/saint-germain,0,
2901,GPE 4ème ST-GERMAIN-EN-LAYE,publish,gpe-4eme-st-germain-en-laye,,,1,2022-08-09 14:03:15,,,SAINT-GERMAIN-EN-LAYE,SAINT-GERMAIN-EN-LAYE,78100,France,,48.937287576,2.066214868,,,,contact-saint-germain@scouts-europe.org,https://www.scouts-europe.org/saint-germain,0,
2902,GPE 5ème ST-GERMAIN-EN-LAYE,publish,gpe-5eme-st-germain-en-laye,,,1,2022-08-09 14:03:15,,,SAINT-GERMAIN-EN-LAYE,SAINT-GERMAIN-EN-LAYE,78100,France,,48.937287576,2.095214868,,,,contact-saint-germain@scouts-europe.org,https://www.scouts-europe.org/saint-germain,0,
2903,GPE 6ème ST-GERMAIN-EN-LAYE,publish,gpe-6eme-st-germain-en-laye,,,1,2022-08-09 14:03:15,,,SAINT-GERMAIN-EN-LAYE,SAINT-GERMAIN-EN-LAYE,78100,France,,48.937287576,2.097214868,,,,contact-saint-germain@scouts-europe.org,https://www.scouts-europe.org/saint-germain,0,
2904,GPE 7ème ST-GERMAIN-EN-LAYE,publish,gpe-7eme-st-germain-en-laye,,,1,2022-08-09 14:03:15,,,SAINT-GERMAIN-EN-LAYE,SAINT-GERMAIN-EN-LAYE,78100,France,,48.937287576,2.097514868,,,,contact-saint-germain@scouts-europe.org,https://www.scouts-europe.org/saint-germain,0,
